7,'ADGNN','ADGAON'
7,'ADGNTND','ADGAON TANDA'
7,'ADGP','ADGAON'
7,'ADHIN','ADHARE HIGH SCHOOL IN'
7,'ADHSC','ADELI HIGH SCHOOL'
7,'ADHV','ADHIV'
7,'ADIFT','ADI FATA'
7,'ADIFTR','ADI FATA'
7,'ADINA','ANDI NIMGAON'
7,'ADIWD','ADIWASHI WADI'
7,'ADKR','ADKUR'
7,'ADL','ADUL'
7,'ADLAAR','ADUL'
7,'ADLSE','ADULSE'
7,'ADM','ARYA DURGA MANDIR'
7,'ADMMD','ADITYA MATA MANDIR'
7,'ADND','AGARDANDA'
7,'ADNE','ANDHERI EAST'
7,'ADPJ','ARDA'
7,'ADPS','ASALADE POST'
7,'ADPUPP','AMDAPUR'
7,'ADR','ADUR'
7,'ADRAIRD','ADRAI'
7,'ADRGAR','ANDIRI'
7,'ADRGK','ANDUR FATA'
7,'ADRKI','ADARKI'
7,'ADRKK','AADOOR'
7,'ADRLKDS','ANDURLE KHIND'
7,'ADRSL','ADARSOOL'
7,'ADSHRR','AMDOSHI FATA'
7,'ADSN','ADUR SAHAN'
7,'ADURFT','ADUR FATA'
7,'ADUSC','ADAKHAL URDU SCHOOL'
7,'ADVJTS','ADAVA ROAD'
7,'ADVR','ADIVARE'
7,'ADWD','ADWAD'
7,'ADWG','AWGHADRAOSWANGI'
7,'AEAAPU','ALEFATAPUNE FATA'
7,'AEAOJP','ASEGAON'
7,'AEAONN','ALEGAON'
7,'AEARNG','AMBEDKAR NAGAR'
7,'AEDEFT','APEDE FATA'
7,'AEDRR','AJEWADI'
7,'AEKMDR','AGERKOND'
7,'AELKARJR','AMBELKAR TITHA'
7,'AEMDR','ADE'
7,'AERIDOS','AMBERI BRIDGE'
7,'AEWADPNK','AMBEWADI'
7,'AFPR','AFZALPUR'
7,'AFS','AIR FORCE STN. OZAR'
7,'AFSB','AIR FORCE STN. BORGAD'
7,'AGAN','AGARNARAL FATA'
7,'AGASGR','ANGVALI SONARWADI'
7,'AGDDN','ALIBAG-MURUD DARSHAN'
7,'AGDOR','A.G. HIGH SCHOOL'
7,'AGH','ABLOLI GOVT. HOSPITAL'
7,'AGHAR','AGHAR'
7,'AGLCK','ASGOLI'
7,'AGLGJP','ANGALGAON TANDA'
7,'AGLGJPR','ANGALGAON'
7,'AGLRAR','ANGALE GRAMPANCHAYAT'
7,'AGM','AGARMATHA'
7,'AGNGK','ASGAON'
7,'AGNR','AGUSTI SCHOOL / BHAGAT SING NAGAR'
7,'AGONJP','ADGAON'
7,'AGONPP','ADGAON'
7,'AGOON','AGROLIGAON'
7,'AGOPN','ADGAON'
7,'AGPD','AAGARPADA'
7,'AGRAV','AGRAV'
7,'AGRDA','AGARWADA'
7,'AGRK','AGRE KOND'
7,'AGRWRW','AAGARWADI'
7,'AGTRCG','AGRICULTURE COLLEGE'
7,'AGV','AGAVE'
7,'AGVHSCH','AGAVE HIGH SCHOOL'
7,'AGW','AJIVALI GAVADE WADI'
7,'AGWD','AGWEWADI'
7,'AHA','ASHTA X RD.'
7,'AHAAS','ASHRAM SCHOOL'
7,'AHABMOD','ASHTA'
7,'AHABO','ASHTA FATA'
7,'AHABP','ASHRAM SCHOOL'
7,'AHAOLO','ASHTA LOHARA X RD.'
7,'AHARHA','AHMAD NAGAR'
7,'AHASIA','AHMAD NAGAR'
7,'AHDRAR','AKHADA'
7,'AHIMS','ASHTI'
7,'AHIPJL','ASHTI'
7,'AHIRR','AHIR'
7,'AHKNN','ASHOK STAMBH'
7,'AHMBD','AHMEDABAD'
7,'AHMDPL','AHMEDNAGAR'
7,'AHMEDNAGAR','AHMEDNAGAR'
7,'AHMN','AHMEDNAGAR RLY. STN.'
7,'AHNAI','ALHANWADI'
7,'AHOKNG','ASHOK NAGAR'
7,'AHR','AHERI'
7,'AHRAMLS','ACHARA PAR'
7,'AHRAP','AKHARWADI'
7,'AHRCPR','ADHARE HOSPITAL'
7,'AHRIFT','ANDHERI FATA'
7,'AHRWD','AHIREWADI'
7,'AHS','AJIVALI HIGH SCHOOL'
7,'AHTKP','AVHAT'
7,'AHVJP','AGHAV WADI'
7,'AIAAAPA','ASIFABAD'
7,'AIAHP','ABINAV VIDYALAYA CHOWK'
7,'AIALKR','ALIGALI CROSS'
7,'AIASPR','ADIWASI WADI'
7,'AIASTITE','ADIVASI VASTI'
7,'AIF','AVASHI FATA'
7,'AIGEMJSG','ATIGRE'
7,'AIIDD','ARIVI'
7,'AIJS','ATIT'
7,'AIKS','ATIT'
7,'AILKAR','AIGALI CROSS'
7,'AIMD','AVIR'
7,'AINP','AINAPUR FATA'
7,'AIPTAP','AMIRPETH'
7,'AIROLI','AIROLI'
7,'AIROLINAKA','AIROLI NAKA'
7,'AIRSR','ALL INDIA RADIO STN.'
7,'AITASAR','AJINTHA GAON'
7,'AITEFT','ADISTE FATA'
7,'AITEMR','ADISTE'
7,'AITSAR','AJINTA T POINT'
7,'AIWWS','AHIRWADI'
7,'AJA','ASUD JOSHI ALI'
7,'AJAALJRT','ANJANARI SHOP'
7,'AJGASH','AAJEGAON'
7,'AJGBNG','AJAGAONKAR BANGALA'
7,'AJGI','AJGANI'
7,'AJIRK','AMJAI VARVADE'
7,'AJNGON','ANJANGAON'
7,'AJNIDJAL','ANJANVIHIRE'
7,'AJNILB(ARJUNI ','M) FATA'
7,'AJNIMB','ARJUNI'
7,'AJNKBGO','AAJGAONKAR BUNGLO'
7,'AJNRK','ARJUNWADA FATA'
7,'AJNT','AJANAT'
7,'AJNTA','AJANTA'
7,'AJR','AJARA'
7,'AJRAFTA','AJRA FATA'
7,'AJRIBG','ANJANARI BRIDGE'
7,'AJUB','ANJANGAON UMBETI'
7,'AJVL','AJIVALI'
7,'AJVV','AMJAI VARAVADE'
7,'AJWCK','ARJUNWADI'
7,'AJWKK','ARJUNWADA'
7,'AJWT','ABJE'
7,'AKAA','JAMGAON'
7,'AKAECNRT','AAKALE BRIDGE'
7,'AKAL','AKALI'
7,'AKALE','AKALE'
7,'AKEHGUJ','ANKLESHWAR'
7,'AKERI','AKERI'
7,'AKESGUJ','ANKLESHWAR GIDC'
7,'AKHAFT','ANKAHA FATA'
7,'AKHL','AMBEKHOL'
7,'AKHW','AKHATWADA'
7,'AKIYNK','ANKAI RLY. GATE'
7,'AKJ','AKLUJ'
7,'AKKHNG','AKURDI KALBHOR NAGAR'
7,'AKKSTN','AKKALKOT STAND'
7,'AKKT','AKKALKOT'
7,'AKKW','AKKALKUWA'
7,'AKL','AKOLA'
7,'AKLA','AKOLA'
7,'AKLAK','AKKALKOT MANDIR'
7,'AKLCBS','AKOLA'
7,'AKLE','AKOLE'
7,'AKLO','AKLOLI'
7,'AKLPE','AKALPE'
7,'AKMRFT','ANKALI MIRAJ FATA'
7,'AKN','APTA KOND'
7,'AKNR','AKNUR'
7,'AKODOR','AMKHOL'
7,'AKOTFTSBL','AKOT FATA'
7,'AKRALE','AKRALE'
7,'AKRDI','AKORDI'
7,'AKRE','ARSIKERE'
7,'AKSH','AKSHI STAMBHA'
7,'AKSI','AKSHI'
7,'AKT','AKOT'
7,'AKTA','ALKUTI FATA'
7,'AKURDI','AKURDI'
7,'AKV','AJIVALI KOTHAR VADI'
7,'AKW','ADGAON KOLIWADA'
7,'AKWGK','ATKIRWADI'
7,'ALAND','ALAND'
7,'ALB','ALIBAG'
7,'ALDC','ANWELDE DOCK'
7,'ALDYERRD','ALANDI YERWADA X RD.'
7,'ALERFT','AMALNER FATA'
7,'ALFTO','AKOLE FATA'
7,'ALGM','AMBOLGAD GRAMPANCHAYAT'
7,'ALGN','ALEGAON'
7,'ALGND','ALAGONDI'
7,'ALGON','ALEGAON'
7,'ALHK','AALTE'
7,'ALKL','ALKA TALKIES'
7,'ALKT','ALKUTI'
7,'ALLI','ACHAMPALLI'
7,'ALLND','ALLAND'
7,'ALLR','ALLUR'
7,'ALML','ALMEL'
7,'ALND','ALANDI'
7,'ALNGN','ALANGUN'
7,'ALOMRS','ALFONSA'
7,'ALOR','ALORE'
7,'ALPL','ALLAPALLI'
7,'ALPT','ALEPHATA'
7,'ALPY','ARLI'
7,'ALRCIR','ALORA'
7,'ALUD','ALUD'
7,'ALUR','ALUR'
7,'ALWDI','ALWADI'
7,'ALWND','ALWAND'
7,'ALWR','ANKALESHWAR'
7,'ALWSP','ALLOWN ENGG. CORPN.'
7,'ALYAD','ALIYABAD'
7,'ALYNI','ALYANI'
7,'AMAN','AMBASAN'
7,'AMANNG','AMAN NAGAR'
7,'AMAVE','AMBADAVE'
7,'AMB','AMBOLI'
7,'AMBA','AMBA'
7,'AMBAMB','AMBAD'
7,'AMBAV','AMBAV'
7,'AMBCNC','AMBAYE CHINCH'
7,'AMBD','AMBED'
7,'AMBDVIL','AMBAD VILLAGE'
7,'AMBE','AMBEKARWADI'
7,'AMBEDND','AMBE DINDORI'
7,'AMBGN','AMBEGAON'
7,'AMBGNP','AMBEGAON'
7,'AMBJ','AMBET BRIDGE'
7,'AMBKAAM','AMBIKA NAGAR'
7,'AMBL','AMBAVALI'
7,'AMBLI','AMBOLI'
7,'AMBNT','AMBARNATH'
7,'AMBRBD','AMBERI BRIDGE'
7,'AMBT','AMBET'
7,'AMBTN','AMBOLI'
7,'AMBUQ','AMBU'
7,'AMBW','AMBAWADI'
7,'AMD','AMBAD'
7,'AMDAS','AMDAS'
7,'AMDASN','AMDA'
7,'AMDL','ASHTA MOD'
7,'AMDPR','AMDAPUR'
7,'AMDPRAL','AHMEDPUR'
7,'AMDSP','AHMADABAD GAON'
7,'AMDWD','AAMDEWADI'
7,'AMEG','AMBEGHAR'
7,'AMEH','AMBEPANI PENDURKAR SHOP'
7,'AMEKDS','AMBEGAON'
7,'AMET','AMBET KHOL'
7,'AMEW','AMBEWADI'
7,'AMG','AMGAON'
7,'AMGNEWBT','AMGAON NEW BT'
7,'AMHRI','AMBHERI'
7,'AMIV','AMBIVALI FATA'
7,'AMJP','ALME'
7,'AML','AMBHUL'
7,'AMLAD','AMLAD'
7,'AMLN','AMALNER'
7,'AMN','AMALNER'
7,'AMNE','AMANE'
7,'AMOG','AMBOLGAD GAGANGIRI MATH'
7,'AMOL','AMAKHOL'
7,'AMPBK','ADMAPUR'
7,'AMPR','AMBAPUR'
7,'AMPRHK','ADMAPUR'
7,'AMRAVATI','AMRAVATI'
7,'AMRGH','AMARGATH'
7,'AMRICC','ARMORI'
7,'AMRIFT','ARMORI FATA'
7,'AMRIMSN','AMRAI'
7,'AMRKDS','AMARAPUR'
7,'AMRLI','AMROLI'
7,'AMRNGT','AMRUT NAGAR'
7,'AMRPR','AMRAPUR'
7,'AMRPRS','AMRAPUR'
7,'AMRR','AMBERKARWADI'
7,'AMRT','AMRITWADI'
7,'AMRTH','AMBERI TITHA'
7,'AMST','AMSHET'
7,'AMT','AMRAVATI'
7,'AMTHANA','AMTHANA'
7,'AMTM','AMTEM'
7,'AMTON','AMBITGAON'
7,'AMULE','AMBRULE'
7,'AMUR','AMBEPUR'
7,'AMV','AMBAVANE'
7,'ANARI','AINARI'
7,'ANAWLS','ANKALKHOP'
7,'ANCHGATE','ANCHLESHWAR GATE'
7,'AND','ANDHERI'
7,'ANDA','AUNDHA'
7,'ANDE','ANDHERI RLY. STN.'
7,'ANDH','AUNDH'
7,'ANDHFTKS','AUNDH FATA'
7,'ANDP','ANDHERI POST OFFICE'
7,'ANDRA','ANDORA'
7,'ANDRD','ANDRUD'
7,'ANDRJ','ANADUR'
7,'ANDRTT','ANDUR'
7,'ANDV','ANANDVAHAL'
7,'ANDY','ARNI STN.'
7,'ANE','ANE'
7,'ANED','ANEWADI'
7,'ANEPA','ANE'
7,'ANF','ADAVALI NARAKARWADI FATA'
7,'ANGAR','ANGAR'
7,'ANGK','ANGRE KOND'
7,'ANGLI','ANGAVALI'
7,'ANGON','ANEGAON'
7,'ANGP','ANGAPUR FATA'
7,'ANGPR','ANGAPUR'
7,'ANGRMWD','AHMEDNAGAR MALIWADA'
7,'ANGW','ANGANEWADI'
7,'ANHAAH','AUNDHA NAGNATH'
7,'ANHAAP','AUNDHA'
7,'ANHAHH','AUNDHA NAGNATH'
7,'ANHAHHN','AUNDHA RD'
7,'ANHASH','AUNDHA'
7,'ANHHP','AUNDH GAON'
7,'ANHLI','ANDHALI'
7,'ANHLIPSN','ANDHALI'
7,'ANHRI','ANDHARI'
7,'ANHSN','AUNDHEWADI'
7,'ANJ','ANJARLE'
7,'ANJE','ANAJE'
7,'ANJGN','ANJANGAON SURJI'
7,'ANJL','ANJANAL X RD.'
7,'ANJNI','ANJANI'
7,'ANJQ','ANJI'
7,'ANJR','ANJANARI'
7,'ANKBBSTDPT','ANIK BEST DEPOT'
7,'ANKL','ANKOL'
7,'ANL','ARNALA'
7,'ANLA','ANALA'
7,'ANLIBG','AYANVALI BRIDGE'
7,'ANNF','ANGANEWADI FATA'
7,'ANNG','AUNDA NAGNATH'
7,'ANNT','AUNDHA NAGNATH'
7,'ANPR','ANNAPUR'
7,'ANPRG','AINAPUR'
7,'ANPS','AMBITGAON POST'
7,'ANRDM','ANER DAM'
7,'ANRF','ANTRAVALI FATA'
7,'ANRI','ANARI'
7,'ANRK','AINI'
7,'ANSB','ANDHERI SAT BUNGALOW'
7,'ANSKCWD','ANUSKURA CHOWKEWADI'
7,'ANSKDAM','ANUSKURA DAM'
7,'ANSNG','ANSING'
7,'ANSR','ANSURE'
7,'ANTDK','ANTRI DESHMUKH'
7,'ANTF','ANTORA FATA'
7,'ANTL','ARUN TALKIES'
7,'ANU','ANUSHAKTI NAGAR'
7,'ANURA','ANUSKURA'
7,'ANV','AINAVARE'
7,'ANVS','ANDHERI VERSOVA'
7,'ANWD','ANANDWADI'
7,'ANWDI','ANWADI'
7,'ANWPNS','ANAWALI'
7,'AOAAEAR','AKOLA'
7,'AOACPR','AROGAY MANDIR'
7,'AOADFT','AMBOLGAD FATA'
7,'AOAFTJP','ASOLA FATA'
7,'AOAJP','ASOLA'
7,'AOAP','AP BORDER'
7,'AOAPPR','ASOLA'
7,'AODKDR','ASOND'
7,'AODMN','AZONDA'
7,'AOESS','AKOLE'
7,'AOEWKDS','ADOSEWADI FATA'
7,'AOFNN','AGRI. OFFICE'
7,'AOIJPR','AKOLI'
7,'AOIRN','AROLI'
7,'AOLWSAO','AKOLA'
7,'AON','ASTAMI OCTROI NAKA'
7,'AONCIBL','AMONA'
7,'AOPS','ALORA'
7,'AOYAMD','AROGYA MANDIR'
7,'AOYSGR','AROGYA KENDRA'
7,'APB','A P BORDER'
7,'APLE','APATALE'
7,'APNABZR','APANA BAZAR'
7,'APNI','AMBADICHE PANI'
7,'APR','AHMADPUR'
7,'APTAFT','APTA FATA'
7,'APTAG','APATA'
7,'APTE','APTE'
7,'APTI','APATI'
7,'APTID','APATI'
7,'APTIT','APTI'
7,'ARAA','ARAVALI'
7,'ARAGMSN','ARAG'
7,'ARAI','ARAI'
7,'ARALI','ARALI'
7,'ARAP','ARMOORI'
7,'ARATHI','ARATHI'
7,'ARAV','arav'
7,'ARAW','ARAWADE'
7,'ARAWVUSH','AGRALWADI'
7,'ARBD','AVASARI BUDRUK'
7,'ARBH','ASORE BRAHMANWADI'
7,'ARBZ','AKERI BAZAR'
7,'ARCUPTS','AGRICULTURAL SEED FARM'
7,'ARD','ARONDA'
7,'ARDAG','ARDA'
7,'ARDECIR','ASURDE NO.2'
7,'ARDKARA','AURAD'
7,'ARDL','ARDAL'
7,'ARDP','ARDHAPUR'
7,'ARDRNR','AGRADI'
7,'ARDSNL','AURADSHAHAJANI'
7,'AREBD','ARE BUDRUK'
7,'AREFT','ARE FATA'
7,'ARFSWS','AJRA FATA'
7,'ARJEST','AMBARJE'
7,'ARKFTPP','AKRUKHA FATA'
7,'ARKRI','ARKERI'
7,'ARLE','ARALE'
7,'ARLEPKL','ARALE'
7,'ARLIMUM','AIROLI FATA'
7,'ARLISECT','AIROLI SECTOR 5'
7,'ARLL','AGRI SCHOOL'
7,'ARMBAPU','ASARAM BAPU ASHRAM'
7,'ARMH','AMAR MAHAL'
7,'ARMRI','ARMORI'
7,'ARMSL','ARMISCHOOL'
7,'ARMUR','ARMUR'
7,'ARNDGS','ASRONDI'
7,'ARNDI','ARJUNWADI'
7,'ARNDLEJ','AERANDOL'
7,'ARNG','ARANGAON'
7,'ARNGBAA','AURANGABAD X RD.'
7,'ARNGPR','AURANGPURA'
7,'ARNI','ARNI'
7,'ARNIDY','ARNI'
7,'ARP','ANJARLE PHC'
7,'ARPK','ANDHAR PAKHADI'
7,'ARPT','ARVI FATA'
7,'ARSL','ACHIRNE SCHOOL'
7,'ARSPML','ARVIND SPINNING MILL'
7,'ART','AKERI TITA'
7,'ARTG','ATRI'
7,'ARTLJR','AMRITSRUSHATI VASAHAT'
7,'ARTNK','AIROLI TOLL NAKA'
7,'ARVI','ARVI'
7,'ARVIMN','ARVI'
7,'ARVINN','ARVI'
7,'ARVSCH','ARAVALI SCHOOL'
7,'ARWD','AHIRE WADI'
7,'ARWDI','AREWADI'
7,'ARWK','ANJARLE WAKADA'
7,'ARWNGVL','ARWAN GAVALWADI'
7,'ARWNVLG','ARWAN VILLAGE'
7,'ARWRPT','ARE WARE POINT'
7,'ARYA','ATALYEPARYA'
7,'ASAA','KADA FACTORY'
7,'ASAP','ASIFABAD FATA'
7,'ASDGP','ASTHAVINAYAK GANPATI DARSHAN'
7,'ASDKAR','ASNODA'
7,'ASDN','AWASHI DISPENSARY'
7,'ASETGN','AMSHET GAON'
7,'ASETMR','AMSHET'
7,'ASFT','AWASHI FATA'
7,'ASGN','ASEGAON'
7,'ASHDA','ASKHEDA'
7,'ASHPS','ASHTI'
7,'ASHSC','ASURDE HIGH SCHOOL'
7,'ASHT','AMBASSDOR HOTEL'
7,'ASHTI','ASHTI'
7,'ASHTIC','ASHTI'
7,'ASHV','ASHIV'
7,'ASHWARTR','AKASHWANI BROADCASTING CENTRE'
7,'ASHWLS','ASTHA NAKA'
7,'ASLD','ASALADE'
7,'ASLI','ASOLI'
7,'ASLP','ASALPA'
7,'ASNE','ASANE'
7,'ASNGKH','ANSINGH'
7,'ASNGN','ASANGAON'
7,'ASNGWW','ANSINGH'
7,'ASNPI','ASANPOI'
7,'ASOD','ASOND'
7,'ASODI','ASRONDI'
7,'ASON','ASEGAON'
7,'ASORE','ASORE'
7,'ASPURKER','ANUSPURE HIGH SCHOOL'
7,'ASRD','ASURDE'
7,'ASRDP','ASURDE'
7,'ASRIKH','AVSARI KHURD'
7,'ASRRI','ASARBARI'
7,'ASTA','ASHTA'
7,'ASTAL','AUSA TPOINT'
7,'ASTAXRDU','ASHTA X RD'
7,'ASTHI','ASTHI'
7,'ASTI','ASHTI'
7,'ASTMOD','ASTHAMOD'
7,'ASTN','ASTAN'
7,'ASTSN','AASHTA FATA'
7,'ASTVNYKDRS','ASHTAVINAYAK DARSHAN'
7,'ASTWRD','ASHTI'
7,'ASUDBG','ASUD BRIDGE'
7,'ASW','AJIVALI SONAR WADI'
7,'ASXROOM','ASHTA X RD.'
7,'ATAJLJL','ANTARWALA'
7,'ATASGR','ANTRAVALI GIRAN'
7,'ATASLSL','ASTA'
7,'ATBD','AMBET BRIDGE'
7,'ATBP','APTI'
7,'ATBW','AMSHET BHUIWADA'
7,'ATCN','APATA CHINCHWADI'
7,'ATDPK','AITWADE KHURD'
7,'ATDSS','AITWADE BUDRUK'
7,'ATENCLMM','ATOMIC ENERGY COLONY'
7,'ATGOAAR','ASTAGAON'
7,'ATHANI','ATHANI'
7,'ATHR','ABITGHAR'
7,'ATHVNK','ASHTHAVINAYAK'
7,'ATIBKER','ASHTI BUNDER'
7,'ATIPS','ASTHI'
7,'ATIT','ATIT'
7,'ATLDOR','ANTULEWADI'
7,'ATLL','ASTA X RD'
7,'ATLON','ATKOLGAON'
7,'ATML','AUTI MALA'
7,'ATNN','ASTE'
7,'ATON','ATGAON'
7,'ATORNK','ASHTAMI OCTROI NAKA'
7,'ATPD','ATPADI'
7,'ATPR','APTA'
7,'ATRVSARA','ANTRAVALI POST'
7,'ATRWGP','ANTARWELI'
7,'ATRWL','ATRAWAL'
7,'ATRWLAJ','ANTERWALI DAI'
7,'ATSET','AMBSHET'
7,'ATUDI','ATUGADEWADI'
7,'ATUKAR','ATHNUR'
7,'ATWNA','ATAWANA'
7,'AUDBK','AKURDE'
7,'AUDECIR','ASURDE KHIND'
7,'AUDEDR','ASURDE'
7,'AUDR','AUDAR'
7,'AUDRNR','ASURDE FATA'
7,'AUDRR','ASURDE'
7,'AUDU','AUDUMBAR BAG'
7,'AUFTSR','ASUP FATA'
7,'AUHAMM','ANUSHAKATI NAGAR'
7,'AUHIAMR','ABUCHIWADI'
7,'AUND','AUNDH'
7,'AUNDHI','AUNDHI'
7,'AUPA','ADUL'
7,'AUPKDR','ANUSPURE GAON'
7,'AURANGABAD','AURANGABAD'
7,'AURB','AURANGABAD RLY. STN.'
7,'AUSA','AUSA'
7,'AVALEMNR','ASAVALE'
7,'AVBD','AJIVALI BUDDHAWADI'
7,'AVBRHS','AVALI BUDRUK POWER HOUSE'
7,'AVDN','AVADHAN'
7,'AVF','ARAVALI FATA'
