stop_id,stop_name,stop_lat,stop_lon,location_type
428,"Satarda Bridge",15.7356,73.804,0
429,"Patradevi",15.7939,73.8633,0
441,"Dabolim Airport",15.3861,73.839,0
442,"Dabolim Airport",15.3862,73.8386,0
489,"Dharmapur",15.2369,73.9762,0
490,"Dharmapur",15.2368,73.9762,0
550,"Uguem",15.7518,73.8346,0
551,"Uguem",15.7517,73.8347,0
555,"Torxem",15.7806,73.8613,0
556,"Torxem",15.7805,73.8613,0
557,"Patradevi",15.7938,73.8636,0
559,"Poroscodem",15.7397,73.8125,0
560,"Poroscodem",15.7395,73.8124,0
566,"Morjim",15.6201,73.7371,0
567,"Morjim",15.6201,73.737,0
639,"Kadamba Busstand Cancona",15.0084,74.044,0
640,"Cancona Market",15.0074,74.0468,0
641,"Cancona Market",15.0072,74.0468,0
644,"Polem Goa Border",14.9094,74.0929,0
645,"Polem Goa Border",14.9093,74.0928,0
646,"lOLIEM",14.9416,74.0705,0
647,"Mashem",14.9594,74.0549,0
648,"Mashem",14.9593,74.0548,0
649,"Poigunim",14.9739,74.0922,0
650,"Poigunim",14.9737,74.0922,0
659,"Batpal",15.0018,74.0819,0
660,"Batpal",15.0017,74.0818,0
661,"Sristhal",15.0062,74.0623,0
662,"Sristhal",15.006,74.0623,0
663,"Gullem",15.011,74.0364,0
664,"Gullem",15.0109,74.0363,0
665,"Balli Bus Stop",15.1568,74.0144,0
666,"Balli Bus Stop",15.1567,74.0144,0
667,"Cuncolim Bus Stand",15.1822,73.9977,0
668,"Pazorkoni",15.2016,73.9959,0
669,"Pazorkoni",15.2017,73.9958,0
670,"Danewadi",15.2149,73.9844,0
671,"Danewadi",15.2148,73.9842,0
674,"Chinchinim\, Cuncolim Junction Bus Stop",15.2189,73.9785,0
697,"Barcem Market Bus stop",15.0783,74.0324,0
698,"Barcem Market Bus stop",15.0783,74.0323,0
727,"Paddi",15.0926,74.0313,0
728,"Paddi",15.0927,74.0311,0
729,"Pisornem",15.082,74.0301,0
730,"Pisornem",15.0819,74.0303,0
731,"Colva Circle Bus Stand",15.2833,73.9565,0
732,"Colva Circle Bus Stand",15.2834,73.9565,0
733,"Margao Session Court Bus Stand",15.281,73.9572,0
734,"Margao Session Court Bus Stand",15.2811,73.9573,0
737,"Balli Railway Station",15.1516,74.0188,0
738,"Balli Railway Station",15.1516,74.0187,0
745,"Pernem Railway Station Bus Stop",15.7081,73.815,0
746,"Pernem Railway Station Bus Stop",15.7082,73.8151,0
751,"Fatorda Bus Stand",15.2861,73.9635,0
752,"Fatorda Bus Stand",15.2861,73.9638,0
753,"Arlem Bus Stand",15.2982,73.9714,0
754,"Arlem Bus Stand",15.2982,73.9717,0
755,"Raia Bus Stand",15.3138,73.9837,0
756,"Raia Bus Stand",15.3137,73.9838,0
757,"Tember Bus Stop",15.3239,73.989,0
758,"Tember Bus Stop",15.3238,73.9891,0
759,"Borim Bridge Bus Stop",15.3516,74.0035,0
760,"Borim Bridge Bus Stop",15.3516,74.0029,0
774,"Gorvootti  Bus  Stand",15.3019,73.9492,0
775,"Gorvootti  Bus  Stand",15.30191,73.94921,0
776,"Cortalim Sancoale  Crossing Bus Stand",15.3977,73.9108,0
777,"Cortalim Sancoale  Crossing Bus Stand",15.3976,73.9106,0
801,"City Bus Stop Margao",15.2733,73.9594,0
804,"Margoa Holy Spirit Church & School Bus Stop",15.2815,73.9599,0
805,"Margao Hospicio Bus Stand",15.2795,73.9601,0
806,"Margao Kamat Bus Stop",15.273,73.9586,0
807,"Railway Station Foot Overbridge Bus Stand",15.2696,73.9589,0
903,"Shelin",14.9262,74.0714,0
904,"Shelin",14.9261,74.0713,0
905,"Verna Pirni",15.3578,73.9272,0
906,"Metastrip Bus Stop",15.3756,73.904,0
907,"Metastrip Bus Stop",15.3754,73.9041,0
908,"Upasnager Bus Stop",15.3726,73.8922,0
909,"Upasnager Bus Stop",15.3723,73.892,0
910,"Zuarinager Bus Stop",15.3848,73.8676,0
911,"Zuarinager Bus Stop",15.38481,73.86761,0
912,"MES College Bus Stop",15.3874,73.864,0
913,"MES College Bus Stop",15.3873,73.864,0
933,"Dhavli",15.3873,73.9992,0
934,"Dhavli",15.3871,73.9991,0
950,"Uzro Junction Bus Stop",15.3199,73.9838,0
951,"Uzro Junction Bus Stop",15.3197,73.9839,0
959,"Canacona IDC",15.0083,74.0709,0
960,"Canacona IDC",15.0081,74.0709,0
969,"Old Bus Stand Ponda",15.4007,74.0041,0
1044,"Dhapot",14.951,74.0552,0
1045,"Dhapot",14.9509,74.0551,0
1046,"Bendordem",15.1281,74.034,0
1047,"Bendordem",15.128,74.0338,0
1048,"Godeval",15.1058,74.0315,0
1049,"Godeval",15.1057,74.0309,0
1067,"Camorlim\, Ambora Bus Stop",15.3317,73.9908,0
1068,"Camorlim\, Ambora Bus Stop",15.3317,73.9909,0
1069,"Saibaba Temple Bus Stop",15.3597,74.0007,0
1070,"Saibaba Temple Bus Stop",15.3598,74.0008,0
1139,"Cortalim Bus Stand",15.391,73.9165,0
1140,"Cortalim Bus Stand",15.3911,73.9165,0
1260,"Don Khambe",15.6658,73.8389,0
1266,"Morjim Tem Bus Stop",15.6184,73.7337,0
1267,"Morjim Tem Bus Stop",15.6183,73.7338,0
1294,"Valshi Bus Stop",15.6093,73.9317,0
1295,"Valshi Bus Stop",15.6092,73.9316,0
1383,"St Cruz 2nd",15.4717,73.8503,0
1384,"St Cruz 2nd",15.4718,73.8502,0
1390,"Sancoale Zareer",15.3969,73.8705,0
1391,"Sancoale Zareer",15.397,73.8706,0
1392,"Sancoale 5Star",15.3994,73.8845,0
1393,"Sancoale 5Star",15.3993,73.8846,0
1394,"Mardol",15.442,73.976,0
1395,"Mangeshi Temple",15.4486,73.9717,0
